feature_name,value,algorithm,value_type,label,label_index
endarterectomy,0.1128211812830665,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hsg,0.1128002139339658,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
dem,0.1127229762586013,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
st001,0.112664925029628,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
entrust,0.112664925029628,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hs18633,0.1126400822651903,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
upon,0.1125373105387197,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
presenceofchronictotalocclusion,0.1124840321201772,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
chondral,0.1124484431781095,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pumping,0.1124484431781095,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lactobacilli,0.1123608301368832,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ethnicitycomorbidity,0.112329688782445,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
olsalazine,0.1119486471837522,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
postrats,0.1119090217851214,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cannulate,0.1118558784665294,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
antiicos,0.1116334546076441,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
administrative,0.1115787998266811,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
designmethods,0.1115184833501915,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
aori,0.1113965413531089,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
blocker,0.1113334439964627,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
qfttb,0.1110603067677332,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hydrogen,0.1109801516995206,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tbigra,0.1108723041995465,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tinetti,0.1107319467496426,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
mobilisation,0.1106371687376524,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
1000minds,0.1106371687376524,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
dipotassium,0.1105716532772548,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
facioscapulohumeral,0.1105536767358934,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lhon,0.1105181063584492,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
polyphenols,0.110509995983825,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
haq,0.1102338407972619,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
liquids,0.1102338407972619,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
csbms,0.1101693481973251,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
demech,0.1101635577260911,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
weaken,0.1101428811478855,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
career,0.1100746071521335,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
35mgmmol,0.110059690645217,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
bloodair,0.1100475904159905,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
biomarkerspecific,0.1099573518574225,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
freebreathing,0.1098043222037531,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sircca,0.1097744748207338,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hyperprolactinaemia,0.1097208525829844,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
deactivate,0.1097208525829844,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
v1pvrus1,0.1097208525829844,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hyperphagia,0.1095878779461766,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cabozantinib,0.1095878779461766,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
semen,0.1095878779461766,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
appointed,0.1093479811154736,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
viable,0.1093326235290733,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
synthases,0.109262911203973,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
antikell,0.1092411533708426,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
basin,0.1092321764498535,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nonfineneedle,0.1091956753266917,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
comprised,0.1090301528307486,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
epau,0.1090088361292355,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
transplantassociated,0.1090059815749201,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hivuninfected,0.1088584168912668,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
metachronous,0.108790930690138,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sscapah,0.1086425771281425,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
1l17f,0.1085014699238353,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
rating,0.1085014699238353,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sehcat,0.1084004999861277,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
haematology,0.1080675573899589,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
imperceptible,0.1080571069107908,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
carbapenemaseproducing,0.108032552434614,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sfltpigf,0.1079120137111632,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
enterocutaneous,0.1078843091374991,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
conditionarea,0.1078719698589658,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
brodalumab,0.1078365942450599,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
projectspecific,0.1077668166806548,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nonmotor,0.1077058192366744,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
quantitative,0.1076942248118372,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
defect,0.1076936675529779,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
iucd,0.1075998371899764,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
csom,0.1075998371899764,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
avert,0.1075998371899764,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
serodiagnostic,0.1075787283122283,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
117gl,0.1075678579289819,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
prpbma,0.1075353942449253,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
wearable,0.107532848637953,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
xenia,0.1075069371245549,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
domains,0.1074192178176157,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pon1,0.1073324870477392,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
act,0.1073234327284991,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
balancegait,0.1072473284267586,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
a391e,0.1072433570593322,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
haematin,0.1071717438654276,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
schirmer,0.1071548657602563,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
intellance,0.1071370427737187,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
homeostasis,0.1071178286722063,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pressuredemand,0.1071160860512576,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
fulfillment,0.1069963092839342,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
bgba317,0.1069963092839342,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
analvaginal,0.1069696353577717,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
abih2158,0.1069403285797113,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
baff,0.1068842848143021,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ipcv,0.1068224437435054,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ultrasensitive,0.1067866855385481,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cc92480,0.1066716143000544,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
bactericidal,0.1066559358169209,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tumorigenesis,0.1066409820237333,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
keynote789,0.1066394428162984,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
vavgj,0.106551977320575,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
establish,0.1064862743858006,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
antiil12il23,0.1064708592407601,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nonirritable,0.1064570669705015,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pcwplvedp,0.1062235320762326,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tandem,0.1061169342086972,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
intratumoural,0.105998355292815,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
demetia,0.1059324210113774,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
desvenlafaxine,0.1058585177573219,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
raebt,0.1057108604206935,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
oz,0.1056616576650033,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
gap1,0.105661567765061,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
relieve,0.105554684648632,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
paraphernalia,0.1055355899536646,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
gono,0.1055305319273684,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
2field,0.1055109327987545,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lifetime,0.1054320759177499,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pills,0.1054195568937848,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
antictla4antibody,0.1053082197561239,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
14week,0.1050074264590459,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
programmeonline,0.1049805703287663,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
anesthesiologist,0.1047111392750028,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
abbassighanavati,0.1047111392750028,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
zx0081503,0.1047046395134325,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
calcification,0.1046349661965457,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
operated,0.1046313735825273,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
retrohepatic,0.1043312842804274,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lipoaspirate,0.1043177957840141,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
underpinnings,0.1042646172292103,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ingelheim,0.1041295056279048,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nearnormal,0.104103272048347,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ct1mit1at1bn0,0.1040723719081849,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ns065ncnp01301,0.1040388467943645,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nonclinical,0.1040262968621139,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pi3k,0.1040262968621139,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
18th,0.1040262968621139,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
scd25,0.1040262968621139,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
october,0.1040262968621139,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
spo2fio2,0.1040182423822086,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
paucity,0.1039770540480605,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
erotic,0.1038781809347274,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lapsed,0.1037623061911268,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sft,0.103742050719237,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
quickly,0.1036558164552797,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
alxnl,0.1036504636829315,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
delayed,0.1036488635384863,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
genderskewed,0.1036304442143126,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pfo,0.103624079222577,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
manchestersalford,0.1035238039450944,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sequester,0.1035238039450944,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
kda,0.1035216159016045,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
workability,0.1035216159016045,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tumorlymph,0.1035216159016045,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
bapen,0.1034706864040328,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
